date,pe
2024-02-14,29.66394779771615
2024-02-15,29.616639477977163
2024-02-16,29.363784665579118
2024-02-20,29.241435562805872
2024-02-21,29.36541598694943
2024-02-22,29.69983686786297
2024-02-23,29.39804241435563
2024-02-26,29.176182707993473
2024-02-27,29.415986949429037
2024-02-28,29.218597063621537
2024-02-29,29.109298531810765
2024-03-01,28.93148450244698
2024-03-04,28.185970636215334
2024-03-05,27.37520391517129
2024-03-06,27.212071778140295
2024-03-07,27.192495921696576
2024-03-08,27.474714518760194
2024-03-11,27.804241435562805
2024-03-12,27.88254486133768
2024-03-13,27.539967373572594
2024-03-14,27.845024469820554
2024-03-15,27.783034257748778
2024-03-18,27.96247960848287
2024-03-19,28.34747145187602
2024-03-20,28.7699836867863
2024-03-21,27.579119086460032
2024-03-22,27.72756933115824
2024-03-25,27.494290375203914
2024-03-26,27.308319738988583
2024-03-27,27.895595432300162
2024-03-28,27.59706362153344
2024-04-01,27.3605220228385
2024-04-02,27.166394779771615
2024-04-03,27.298531810766722
2024-04-04,27.163132137030995
2024-04-05,27.287112561174553
2024-04-08,27.102773246329527
2024-04-09,27.301794453507345
2024-04-10,26.99347471451876
2024-04-11,28.177814029363784
2024-04-12,28.42414355628059
2024-04-15,27.794453507340947
2024-04-16,27.254486133768353
2024-04-17,27.02936378466558
2024-04-18,26.872756933115824
2024-04-19,26.539967373572594
2024-04-22,26.676998368678632
2024-04-23,26.849918433931485
2024-04-24,27.195758564437195
2024-04-25,27.337683523654164
2024-04-26,27.241435562805876
2024-04-29,27.926590538336054
2024-04-30,27.4094616639478
2024-05-01,27.241435562805876
2024-05-02,27.849918433931485
2024-05-03,29.538336052202283
2024-05-06,29.265905383360522
2024-05-07,29.37846655791191
2024-05-08,29.43393148450245
2024-05-09,29.732463295269167
2024-05-10,29.525285481239806
2024-05-13,30.05220228384992
2024-05-14,30.239804241435564
2024-05-15,30.61337683523654
2024-05-16,30.632952691680263
2024-05-17,30.637846655791193
2024-05-20,30.828711256117455
2024-05-21,31.042414355628058
2024-05-22,30.805872756933116
2024-05-23,30.150081566068515
2024-05-24,30.655791190864598
2024-05-28,30.657422512234913
2024-05-29,30.70636215334421
2024-05-30,30.869494290375204
2024-05-31,31.026101141924958
2024-06-03,31.31647634584013
2024-06-04,31.36867862969005
2024-06-05,31.616639477977163
2024-06-06,31.389885807504076
2024-06-07,31.783034257748778
2024-06-10,31.168026101141926
2024-06-11,33.45676998368679
2024-06-12,34.42251223491028
2024-06-13,34.613376835236544
2024-06-14,34.3278955954323
2024-06-17,35.00978792822186
2024-06-18,34.621533442088094
2024-06-20,33.86949429037521
2024-06-21,33.51223491027733
2024-06-24,33.61827079934747
2024-06-25,33.7699836867863
2024-06-26,34.451876019575856
2024-06-27,34.5905383360522
2024-06-28,34.02283849918434
2024-07-01,35.02283849918434
2024-07-02,35.597063621533444
2024-07-03,35.80587275693312
2024-07-05,36.58727569331158
2024-07-08,36.82871125611745
2024-07-09,36.96900489396411
2024-07-10,37.670473083197386
2024-07-11,36.78792822185971
2024-07-12,37.272430668841764
2024-07-15,37.90212071778141
2024-07-16,37.97063621533442
2024-07-17,37.00163132137031
2024-07-18,36.23491027732464
2024-07-19,36.256117455138664
2024-07-22,36.199021207177815
2024-07-23,36.37030995106036
2024-07-24,35.31484502446982
2024-07-25,35.143556280587276
2024-07-26,35.22022838499184
2024-07-29,35.265905383360526
2024-07-30,35.35725938009788
2024-07-31,35.892332789559546
2024-08-01,35.28548123980424
2024-08-02,35.53017944535074
2024-08-05,33.8026101141925
2024-08-06,33.46982055464927
2024-08-07,33.89233278955954
2024-08-08,34.46166394779772
2024-08-09,34.939641109298535
2024-08-12,35.190864600326265
2024-08-13,35.800978792822185
2024-08-14,35.874388254486135
2024-08-15,36.36378466557912
2024-08-16,36.580750407830344
2024-08-19,36.55464926590538
2024-08-20,36.6557911908646
2024-08-21,36.63784665579119
2024-08-22,36.33278955954323
2024-08-23,36.70962479608483
2024-08-26,36.76508972267537
2024-08-27,36.90375203915171
2024-08-28,36.65252854812398
2024-08-29,37.190864600326265
2024-08-30,37.06199021207178
2024-09-03,36.045676998368684
2024-09-04,35.73246329526917
2024-09-05,35.98205546492659
2024-09-06,35.727569331158236
2024-09-09,35.742251223491024
2024-09-10,35.61174551386623
2024-09-11,36.027732463295266
2024-09-12,36.045676998368684
2024-09-13,36.00163132137031
2024-09-16,34.99347471451876
2024-09-17,35.07014681892333
2024-09-18,35.70636215334421
2024-09-19,37.04078303425775
2024-09-20,36.93148450244698
2024-09-23,36.64926590538336
2024-09-24,36.79608482871126
2024-09-25,36.63295269168026
2024-09-26,36.82055464926591
2024-09-27,36.864600326264274
2024-09-30,37.71451876019576
2024-10-01,36.42857142857143
2024-10-02,36.521103896103895
2024-10-03,36.34090909090909
2024-10-04,36.52435064935065
2024-10-07,35.69480519480519
2024-10-08,36.357142857142854
2024-10-09,36.96915584415584
2024-10-10,36.88798701298701
2024-10-11,36.646103896103895
2024-10-14,37.25487012987013
2024-10-15,37.66883116883117
2024-10-16,37.33279220779221
2024-10-17,37.392857142857146
2024-10-18,37.855519480519476
2024-10-21,38.09577922077922
2024-10-22,37.99512987012987
2024-10-23,37.16720779220779
2024-10-24,37.13636363636363
2024-10-25,37.27272727272727
2024-10-28,37.59577922077922
2024-10-29,37.63961038961039
2024-10-30,37.060064935064936
2024-10-31,36.37987012987013
2024-11-01,35.89285714285714
2024-11-04,35.746753246753244
2024-11-05,35.980519480519476
2024-11-06,35.86201298701299
2024-11-07,36.634740259740255
2024-11-08,36.59090909090909
2024-11-11,36.14772727272727
2024-11-12,36.14772727272727
2024-11-13,36.29220779220779
2024-11-14,36.79545454545455
2024-11-15,36.27272727272727
2024-11-18,36.76298701298701
2024-11-19,36.8051948051948
2024-11-20,36.92207792207792
2024-11-21,36.84415584415584
2024-11-22,37.063311688311686
2024-11-25,37.550324675324674
2024-11-26,37.90584415584416
2024-11-27,37.88474025974026
2024-11-29,38.27435064935065
2024-12-02,38.64123376623377
2024-12-03,39.13798701298701
2024-12-04,39.19642857142857
2024-12-05,39.2012987012987
2024-12-06,39.16883116883117
2024-12-09,39.80357142857143
2024-12-10,39.96915584415584
